category;dist_cycling;dist_km;dist_walking;google_id;google_web;palabra_clave;place_address;place_lat;place_lng;place_name;place_phone_number;place_types;place_web;school_address;school_id;school_lat;school_lng;school_name
vegetales y derivados;9 mins;1.8 km;23 mins;ChIJxUjrCTq1pBIR3e40jQAXuAw;https://maps.google.com/?cid=916507815306391261;fruteria;Carrer de Pablo Picasso, 53, 08304 Matar¢, Barcelona, Spain;41.549329;2.4504503;Fruites I Alimentaci¢n;;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer d'en Passet, 16, 08304 Matar¢, Barcelona;1;41.556094;2.464406;Escola Meritxell
vegetales y derivados;8 mins;1.8 km;23 mins;ChIJJWdXhzC1pBIRoo3qvHeVLyI;https://maps.google.com/?cid=2463351862698085794;fruteria;Carrer del Poeta Josep Punsola, 9, 08304 Matar¢, Barcelona, Spain;41.5477117;2.4508718;fruter°a Matar¢;616 52 19 02;[u'point_of_interest', u'establishment'];;Carrer d'en Passet, 16, 08304 Matar¢, Barcelona;1;41.556094;2.464406;Escola Meritxell
vegetales y derivados;15 mins;2.2 km;33 mins;ChIJlYvcKUa1pBIRKT-QgKai1EY;https://maps.google.com/?cid=5103883113722822441;fruteria;Carrer dels Remences, 15, 08304 Matar¢, Barcelona, Spain;41.558483;2.450337;Trepat Diet, S.L.;902 31 32 41;[u'pharmacy', u'health', u'store', u'point_of_interest', u'establishment'];http://www.trepatdiet.com/;Carrer d'en Passet, 16, 08304 Matar¢, Barcelona;1;41.556094;2.464406;Escola Meritxell
carnes y derivados;16 mins;2.4 km;34 mins;ChIJw5JYeUi1pBIRaqRB27JS0B4;https://maps.google.com/?cid=2220365544429823082;carniceria;Carrer dels Remences, 52, 08304 Matar¢, Barcelona, Spain;41.5573083;2.4507907;Boter Alimentacio, SL.;666 53 04 34;[u'liquor_store', u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.pigot.es/boter;Carrer d'en Passet, 16, 08304 Matar¢, Barcelona;1;41.556094;2.464406;Escola Meritxell
carnes y derivados;8 mins;1.7 km;21 mins;ChIJGzUfJzG1pBIRGSrU9Xgy8N4;https://maps.google.com/?cid=16064395365932345881;carniceria;Ctra. de Mata, 65, 08304 Matar¢, Barcelona, Spain;41.5481219;2.4518255;bonArea;937 90 94 48;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.bonarea.es/;Carrer d'en Passet, 16, 08304 Matar¢, Barcelona;1;41.556094;2.464406;Escola Meritxell
carnes y derivados;8 mins;1.4 km;19 mins;ChIJvcJbXxi0pBIRCSWqU11RTyo;https://maps.google.com/?cid=3048744934030583049;carniceria;Carrer Foneria, 22, 08304 Matar¢, Barcelona, Spain;41.5541365;2.4530379;Eudec;937 03 28 28;[u'food', u'point_of_interest', u'establishment'];http://www.eudecfood.com/;Carrer d'en Passet, 16, 08304 Matar¢, Barcelona;1;41.556094;2.464406;Escola Meritxell
carnes y derivados;6 mins;1.4 km;18 mins;ChIJGzUfJzG1pBIRpD2EukuRcrA;https://maps.google.com/?cid=12714384452458134948;carniceria;Lugar Veinat de Mata, 0 S/N, 08304 Matar¢, Barcelona, Spain;41.552112;2.46269;Av°cola Vi§als S.L.;937 90 11 49;[u'food', u'point_of_interest', u'establishment'];http://www.avicolavinyals.com/;Carrer d'en Passet, 16, 08304 Matar¢, Barcelona;1;41.556094;2.464406;Escola Meritxell
carnes y derivados;7 mins;1.5 km;18 mins;ChIJiWLX1za1pBIR2YKzX3_bOzM;https://maps.google.com/?cid=3691785659673182937;carniceria;Carrer Energia, 7, 08304 Matar¢, Barcelona, Spain;41.5506551;2.4530102;Bolsasweb;937 90 62 52;[u'point_of_interest', u'establishment'];http://bolsasweb.com/;Carrer d'en Passet, 16, 08304 Matar¢, Barcelona;1;41.556094;2.464406;Escola Meritxell
carnes y derivados;9 mins;1.8 km;22 mins;ChIJj9DrhDC1pBIRtgptJjSBdiw;https://maps.google.com/?cid=3203890245903649462;carniceria;Carrer del Poeta Josep Punsola, 35, 08304 Matar¢, Barcelona, Spain;41.5483943;2.4508167;Condis;937 96 15 47;[u'bakery', u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.condis.es/;Carrer d'en Passet, 16, 08304 Matar¢, Barcelona;1;41.556094;2.464406;Escola Meritxell
carnes y derivados;8 mins;1.7 km;21 mins;ChIJVfEH7jC1pBIRPt3sARE3Tac;https://maps.google.com/?cid=12055352323726957886;carnisseria;08304 Matar¢, Barcelona, Spain;41.5483328;2.4520699;Carnisseria Najem;;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer d'en Passet, 16, 08304 Matar¢, Barcelona;1;41.556094;2.464406;Escola Meritxell
carnes y derivados;9 mins;1.8 km;22 mins;ChIJ35HKpjC1pBIRFPkCglSr3UE;https://maps.google.com/?cid=4746137961765206292;carnisseria;08304 Matar¢, Barcelona, Spain;41.5492675;2.450754;Carnisseria Alimentaci¢ Larache;;[u'point_of_interest', u'establishment'];;Carrer d'en Passet, 16, 08304 Matar¢, Barcelona;1;41.556094;2.464406;Escola Meritxell
carnes y derivados;9 mins;1.5 km;21 mins;ChIJAZFpTDa1pBIR2y6TWokFd7E;https://maps.google.com/?cid=12787695754430066395;charcuteria;08304, Cam° de Ca la Madrona, 25, 08304 Matar¢, Barcelona, Spain;41.5550574;2.4535132;IMPORTEXMA, S.L.;937 90 80 98;[u'point_of_interest', u'establishment'];http://www.importexma.com/;Carrer d'en Passet, 16, 08304 Matar¢, Barcelona;1;41.556094;2.464406;Escola Meritxell
leche y derivados;6 mins;1.8 km;20 mins;ChIJi6YQMSC1pBIRX-4km_X1_Cs;https://maps.google.com/?cid=3169678672980667999;queseria;Mercat de Concepci¢, Plaáa de Cuba, 47, 08302 Matar¢, Barcelona, Spain;41.5374672;2.4411679;Formatgeria Xarcuteria Blanca;937 90 62 87;[u'restaurant', u'food', u'store', u'point_of_interest', u'establishment'];http://www.formatgeriablanca.com/;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;1 min;0.3 km;4 mins;ChIJz1akreMmpRIRJFg_T6mXI9c;https://maps.google.com/?cid=15502401095774197796;pescaderia;Calle Bergueda, 23, 08303 Matar¢, Barcelona, Spain;41.5446776;2.4255769;Pescader°a Noni;937 57 67 76;[u'food', u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;5 mins;1.0 km;12 mins;ChIJlXK5Ahq1pBIRKsahHgbxYUc;https://maps.google.com/?cid=5143657258019833386;pescaderia;Carrer d'Esteve Albert, 55, 08304 Matar¢, Barcelona, Spain;41.5449508;2.4356336;Pescaderia Llanesmar;937 41 17 91;[u'food', u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;2 mins;0.8 km;10 mins;ChIJCXOt8AG1pBIRzoQsf3Zs730;https://maps.google.com/?cid=9074591030370403534;pescaderia;Carrer de la Mare de DÇu de la Cisa, 0, 08303 Matar¢, Barcelona, Spain;41.5378232;2.4276973;Pescader°a Javi Salu;937 57 87 79;[u'food', u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;4 mins;1.2 km;15 mins;ChIJk9T7ux21pBIRP5dSFOTch3I;https://maps.google.com/?cid=8252807714331334463;pescaderia;Carrer Miquel Biada, 117, 08302 Matar¢, Barcelona, Spain;41.5372314;2.4342341;Peixateria Biada;937 57 53 21;[u'food', u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;2 mins;0.7 km;8 mins;ChIJJc9XJQG1pBIR2ZKoWnn2hzk;https://maps.google.com/?cid=4145552983090303705;pescaderia;Carrer de Sic°lia, 19, 08303 Matar¢, Barcelona, Spain;41.5403085;2.4237601;la Sirena;937 57 59 99;[u'food', u'store', u'point_of_interest', u'establishment'];http://www.lasirena.es/;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;2 mins;0.8 km;10 mins;ChIJ1_nmUAK1pBIR_vuRp7dLAJo;https://maps.google.com/?cid=11096952734003362814;pescaderia;Avinguda de la Gatassa, 08303 Matar¢, Barcelona, Spain;41.537594;2.427887;Peixateria A. Sol°s;937 99 25 00;[u'food', u'store', u'point_of_interest', u'establishment'];http://pexateria-asolis.business.site/;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;4 mins;1.0 km;12 mins;ChIJSxsYZhy1pBIRZxbNf0zD_mQ;https://maps.google.com/?cid=7277468781206378087;pescaderia;Ronda O'Donnell, 73, 08303 Matar¢, Barcelona, Spain;41.5395578;2.4338055;Lluis Bassas Bonjoch;937 98 25 39;[u'food', u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;6 mins;1.8 km;20 mins;ChIJs_y3JiC1pBIRkE6pEAa78Jc;https://maps.google.com/?cid=10948456328861404816;pescaderia;Carrer de Cuba, 08302 Matar¢, Barcelona, Spain;41.537024;2.4408714;Aurora Masafrets Ayma;937 55 11 19;[u'food', u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;6 mins;1.7 km;19 mins;ChIJi6YQMSC1pBIRGY3ddI64Pzw;https://maps.google.com/?cid=4341391487793990937;pescaderia;Plaza Cuba, 0 S/N, 08302 Matar¢, Barcelona, Spain;41.53766;2.44072;Cunta S.l.;937 90 82 55;[u'food', u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;1 min;0.4 km;5 mins;ChIJCfSikQa1pBIRiRTttC1lhKo;https://maps.google.com/?cid=12287056930356925577;pescaderia;Carrer de la Gatassa, 41, 08303 Matar¢, Barcelona, Spain;41.5427735;2.4250113;Susana Abril Llad¢;937 99 77 32;[u'food', u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;4 mins;0.6 km;7 mins;ChIJX0M3kxq1pBIRWnvmftG5cUg;https://maps.google.com/?cid=5220157752527453018;pescaderia;Via Europa, 98, 08304 Matar¢, Barcelona, Spain;41.5442568;2.4328388;Mar°a µngeles Bruna Lara;937 56 22 50;[u'food', u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;6 mins;1.8 km;20 mins;ChIJk8hhFiC1pBIR0SfpwpciwSg;https://maps.google.com/?cid=2936666467227740113;pescaderia;Plaáa de Cuba, 47, 08302 Matar¢, Barcelona, Spain;41.5373775;2.4408704;Peixateria M Rosa;937 90 33 48;[u'food', u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;6 mins;1.7 km;19 mins;ChIJi6YQMSC1pBIRSZNsUbJ87TI;https://maps.google.com/?cid=3669726376688915273;pescaderia;Carrer de Cuba, 0, 08302 Matar¢, Barcelona, Spain;41.5374536;2.4409202;Teresa Codina F†bregas;937 90 63 94;[u'food', u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;6 mins;1.7 km;19 mins;ChIJe2w9KiC1pBIRJ4WpHexfs6A;https://maps.google.com/?cid=11579704534614246695;pescaderia;Plaza Cuba, 0, 08302 Matar¢, Barcelona, Spain;41.53766;2.44072;Mar°a Montserrat Mart°n Carmona;937 96 16 76;[u'food', u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;7 mins;1.6 km;20 mins;ChIJ-ROsjD21pBIR66dOU5RxMCg;https://maps.google.com/?cid=2895939442265991147;pescaderia;Carrer Nicolau Gua§abens, 4, 08304 Matar¢, Barcelona, Spain;41.5491253;2.4411928;Carlos Castro Flores;937 57 00 04;[u'food', u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;6 mins;1.6 km;18 mins;ChIJNQlhZSK1pBIR_9C53qGgm-w;https://maps.google.com/?cid=17049397431428043007;pescaderia;Carrer de Sant Elies, 23, 08302 Matar¢, Barcelona, Spain;41.5421942;2.441382;Mar°a Dolores Roig Escoda;937 98 66 31;[u'food', u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;8 mins;1.8 km;22 mins;ChIJuQuEuj21pBIRat6cFXM1_Go;https://maps.google.com/?cid=7709095430551559786;pescaderia;Carrer de la Mare de DÇu de l'Esperanáa, 25, 08304 Matar¢, Barcelona, Spain;41.5486323;2.4424722;Francisca Valencia JimÇnez;937 99 66 13;[u'food', u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;6 mins;1.8 km;20 mins;ChIJI8ouLyC1pBIRB4UWWI8BCiA;https://maps.google.com/?cid=2308659474150622471;pescaderia;Plaáa de Cuba, 47, 08302 Matar¢, Barcelona, Spain;41.5376345;2.441163;Mercat de la Plaáa de Cuba;937 58 24 30;[u'point_of_interest', u'establishment'];http://www.mercatcuba.com/Index.php;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;2 mins;0.5 km;6 mins;ChIJo8v2Wwa1pBIR4Xljliv9p3s;https://maps.google.com/?cid=8910368751424338401;pescaderia;C/ Girona, 1, Entrada por C/ VallÇs, 08303 Matar¢, Barcelona, Spain;41.543684;2.424217;SERAL 1999, S.L.;649 90 71 85;[u'general_contractor', u'store', u'point_of_interest', u'establishment'];http://www.seralsat.com/;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;8 mins;1.8 km;22 mins;ChIJfYOFyT21pBIR8eBU52JC4RI;https://maps.google.com/?cid=1360441554997928177;pescaderia;Carrer de Nicolau GuanyabÇns, 29, 08304 Matar¢, Barcelona, Spain;41.5493161;2.442781;Caprabo;937 57 52 65;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];https://www.caprabo.com/;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;4 mins;1.0 km;12 mins;ChIJ9Z84Zhy1pBIRE8KpgdbPqGE;https://maps.google.com/?cid=7037102937971737107;peixateria;Ronda O'Donnell, 73, 08303 Matar¢, Barcelona, Spain;41.5395318;2.4337657;Viumar Peixateria;;[u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;4 mins;0.8 km;10 mins;ChIJwTHJuBy1pBIRo0AyGloL9qA;https://maps.google.com/?cid=11598470371953754275;peixateria;Plaáa de Catalunya, 11, 08303 Matar¢, Barcelona, Spain;41.5394626;2.4316542;Peixateria Xavier;;[u'atm', u'finance', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;6 mins;1.7 km;19 mins;ChIJPUiAJyC1pBIRVGwsnThxVnc;https://maps.google.com/?cid=8599185026479582292;fish shop;Carrer de Cuba, 50, 08302 Matar¢, Barcelona, Spain;41.5371018;2.4405325;Peix & Chips;936 38 74 94;[u'restaurant', u'food', u'point_of_interest', u'establishment'];http://www.facebook.com/peixandchips/;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
pescados y derivados;6 mins;1.7 km;19 mins;ChIJ6agghh-1pBIRsMeqPuOglQc;https://maps.google.com/?cid=546519827664783280;bacallaneria;Carrer de Cuba, 40, 08302 Matar¢, Barcelona, Spain;41.537304;2.4404135;Bacallaneria Llegum Cuit Hontse;;[u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
"grasas comentibles (excepto manteca)";5 mins;1.0 km;12 mins;ChIJzc68aRy1pBIR7WaEhb3rdN4;https://maps.google.com/?cid=16029696172939831021;botigues d'oli;Ronda O'Donnell, 36, 08302 Marat¢, Barcelona, Spain;41.5382284;2.4329036;Ametller Origen;672 47 05 30;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.casaametller.net/;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
dulces y derivados de la miel;3 mins;1.1 km;13 mins;ChIJ4btK__20pBIR3JRuYIGH_SE;https://maps.google.com/?cid=2449262762097808604;golosinas;Carrer Estadi, 18, 08303 Matar¢, Barcelona, Spain;41.5356844;2.4261313;Golosinas;;[u'food', u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
dulces y derivados de la miel;5 mins;1.0 km;13 mins;ChIJtevT0RC1pBIRwFgVLNxlZrc;https://maps.google.com/?cid=13215362152872106176;golosinas;Ronda Dr. Ferran, 60, 08304 Matar¢, Barcelona, Spain;41.5474468;2.4351592;Slikker's;663 92 71 13;[u'food', u'store', u'point_of_interest', u'establishment'];http://www.slikkers.cat/;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
dulces y derivados de la miel;6 mins;1.7 km;19 mins;ChIJVxo-7yG1pBIR87KfC8Fj7cs;https://maps.google.com/?cid=14694510839954649843;golosinas;C/ El Torrent, 37 Bajos, 08302 Matar¢, Barcelona, Spain;41.539355;2.4416468;Paper i Sucre;937 99 84 59;[u'food', u'store', u'point_of_interest', u'establishment'];http://www.paperisucre.es/;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
dulces y derivados de la miel;2 mins;0.2 km;3 mins;ChIJY2m1LQK1pBIR1wyOwMJ0cfE;https://maps.google.com/?cid=17397815215311949015;golosinas;Passeig de Ram¢n Berenguer III 'el Gran', 100, 08303 Matar¢, Barcelona, Spain;41.5431925;2.4282734;La Maduixa;651 00 95 44;[u'food', u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
dulces y derivados de la miel;7 mins;1.6 km;19 mins;ChIJF3Q_iD21pBIRg0I4nnFN_AA;https://maps.google.com/?cid=71016844512215683;golosinas;Passeig Carles Padr¢s, 91, 08304 Matar¢, Barcelona, Spain;41.5486257;2.4407121;Llami;676 50 86 16;[u'food', u'store', u'point_of_interest', u'establishment'];http://www.aparadorsdemataro.com/es/guia-comercial/alimentacio/DOL%C3%87OS/222-LLAM%C3%8D.html;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
dulces y derivados de la miel;5 mins;1.2 km;14 mins;ChIJc242nx61pBIRLMrt5RXV5OE;https://maps.google.com/?cid=16277369243252410924;golosinas;Ronda Prim, 64, 08302 Matar¢, Barcelona, Spain;41.5391911;2.4359828;Candy;;[u'food', u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
dulces y derivados de la miel;6 mins;1.8 km;20 mins;ChIJWdbM2iG1pBIRF5mY_eySdwM;https://maps.google.com/?cid=249829850906925335;golosinas;Calle D'En Palmerola, 6, 08302 Matar¢, Barcelona, Spain;41.5381354;2.4413398;Dolá I Sec CafÇs Muset;937 99 02 45;[u'food', u'store', u'point_of_interest', u'establishment'];;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
dulces y derivados de la miel;2 mins;0.8 km;9 mins;ChIJ78vsTgK1pBIRyRFtxNgs6tU;https://maps.google.com/?cid=15414181984148984265;golosinas;Avinguda de la Gatassa, 73, 08303 Matar¢, Barcelona, Spain;41.5378155;2.4274589;Zapachuches;936 11 43 21;[u'store', u'point_of_interest', u'establishment'];http://www.actiweb.es/zapachuches;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
dulces y derivados de la miel;5 mins;1.5 km;18 mins;ChIJZQ_T2OG0pBIRibrJrLNwEnI;https://maps.google.com/?cid=8219756186904935049;golosinas;Carrer Pizarro, 42, 08302 Matar¢, Barcelona, Spain;41.5353889;2.437196;Sex shop Le Petit Boutique y Sexshop Online;935 36 35 21;[u'clothing_store', u'store', u'point_of_interest', u'establishment'];http://www.lepetitboutique.es/;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
dulces y derivados de la miel;6 mins;1.8 km;19 mins;ChIJN3QbJyC1pBIRUD-Ek3nnbaA;https://maps.google.com/?cid=11560150327881908048;golosinas;Carrer de Cuba, 54, 08302 Matar¢, Barcelona, Spain;41.5370635;2.4407206;Can Tarridas;937 99 24 01;[u'food', u'store', u'point_of_interest', u'establishment'];http://www.mataroenunclic.cat/establiment-detall.php?id=893;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
dulces y derivados de la miel;6 mins;1.8 km;20 mins;ChIJ0-RV3jOxpBIRPabcP2QpnsE;https://maps.google.com/?cid=13951634206185268797;golosinas;C/ Palmerola, 1, Local E, 08302 Matar¢, Barcelona, Spain;41.538146;2.441508;MamaMuffins - Tienda de Reposter°a;937 51 41 09;[u'bakery', u'food', u'furniture_store', u'home_goods_store', u'store', u'point_of_interest', u'establishment'];http://www.mamamuffins.com/;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
dulces y derivados de la miel;7 mins;1.5 km;17 mins;ChIJBV_1qxi1pBIRSnB-tesCNvA;https://maps.google.com/?cid=17309025429230612554;golosinas;Carrer d'Argentona, 100, 08302 Matar¢, Barcelona, Spain;41.540676;2.440333;Que Mono;937 57 02 01;[u'store', u'point_of_interest', u'establishment'];http://www.facebook.com/quemono.mataro;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
dulces y derivados de la miel;9 mins;1.2 km;16 mins;ChIJq284iBG1pBIRuLwMFSW1JlY;https://maps.google.com/?cid=6207848307248381112;golosinas;Carrer Muntanya, 97, 08304 Matar¢, Barcelona, Spain;41.5505077;2.432498;K'acha;931 28 30 85;[u'clothing_store', u'store', u'point_of_interest', u'establishment'];http://www.kacha.es/;Ronda Roca Blanca, 10, 08303 Matar¢, Barcelona;2;41.544046;2.428655;Escola El Tur¢
